1,1590
2,1612
3,1612
4,1579
5,1579
6,1579
7,1579
8,1590
9,1590
10,1590
11,1612
12,1595
13,1595
14,1595
15,1595
16,1622
17,1622
18,1622
19,1618
20,1622
21,1618
22,1622
23,1618
24,1618
25,1618
26,1618
27,1618
28,1622
29,1618
30,1653
31,1653
32,1654
33,1655
34,1656
35,1657
36,1658
37,1618
38,1563
39,1563
40,1649
41,1663
42,1662
43,1575
44,1574
45,1574
46,1571
47,1571
48,1571
49,1571
50,1571
51,1571
52,1571
53,1571
54,1571
55,1575
56,1636
57,1636
58,1636
59,1636
60,1636
61,1566
62,1566
63,1641
64,1651
65,1651
66,1651
67,1641
68,1641
69,1576
70,1576
71,1637
72,1568
73,1568
74,1568
75,1576
76,1568
77,1626
78,1626
79,1626
80,1626
81,1626
82,1594
83,1670
84,1660
85,1589
86,1623
87,1624
88,1594
89,1623
90,1594
91,1624
92,1624
93,1624
94,1594
95,1620
96,1570
97,1570
98,1570
99,1588
100,1670
101,1623
102,1670
103,1569
104,1569
105,1620
106,1620
107,1620
108,1620
109,1569
110,1660
111,1660
112,1670
113,1638
114,1599
115,1599
116,1599
117,1599
118,1639
119,1639
120,1648
121,1639
122,1630
123,1630
124,1631
125,1632
126,1633
127,1633
128,1635
129,1635
130,1634
131,1634
132,1640
133,1616
134,1616
135,1616
136,1661
137,1640
138,1661
139,1615
140,1615
141,1640
142,1582
143,1582
144,1582
145,1640
146,1661
147,1661
148,1578
149,1578
150,1578
151,1578
152,1578
153,1578
154,1580
155,1600
156,1647
157,1607
158,1647
159,1646
160,1645
161,1601
162,1602
163,1601
164,1625
165,1625
166,1664
167,1668
168,1667
169,1665
170,1666
171,1621
172,1621
173,1621
174,1621
175,1621
176,1621
177,1621
178,1621
179,1621
180,1621
181,1621
182,1621
183,1621
184,1621
185,1621
186,1621
187,1621
188,1621
189,1621
190,1621
191,1621
192,1621
193,1659
194,1627
195,1561
196,1659
197,1659
198,1659
199,1659
200,1659
201,1659
202,1659
203,1621
204,1659
205,1561
206,1561
207,1621
208,1659
209,1659
210,1659
211,1561
212,1659
213,1659
214,1561
215,1584
216,1562
217,1605
218,1572
219,1572
220,1572
221,1605
222,1605
223,1605
224,1605
225,1572
226,1605
227,1605
228,1642
229,1614
230,1614
231,1614
232,1643
233,1643
234,1606
235,1643
236,1643
237,1644
238,1577
239,1644
240,1572
241,1642
242,1605
243,1669
244,1669
245,1669
246,1669
247,1669
248,1669
249,1669
250,1669
251,1669
252,1644
253,1596
254,1596
255,1596
256,1596
257,1597
258,1598
259,1598
260,1596
261,1565
262,1565
263,1565
264,1617
265,1617
266,1603
267,1604
268,1604
269,1604
270,1604
271,1604
272,1604
273,1603
274,1587
275,1587
276,1587
277,1586
278,1586
279,1586
280,1585
281,1586
282,1587
283,1609
284,1613
285,1611
286,1610
287,1610
288,1650
289,1650
290,1650
291,1609
292,1609
293,1608
294,1609
295,1593
296,1650
297,1591
298,1564
299,1593
300,1564
301,1593
302,1564
303,1591
304,1592
305,1592
306,1592
307,1613
308,1593
309,1613
310,1593
311,1591
312,1590
313,1612
314,1612
315,1579
316,1579
317,1579
318,1579
319,1590
320,1590
321,1590
322,1612
323,1595
324,1595
325,1595
326,1595
327,1622
328,1622
329,1622
330,1618
331,1622
332,1618
333,1622
334,1618
335,1618
336,1618
337,1618
338,1618
339,1622
340,1618
341,1653
342,1653
343,1654
344,1655
345,1656
346,1657
347,1658
348,1618
349,1563
350,1563
351,1649
352,1663
353,1662
354,1575
355,1574
356,1574
357,1571
358,1571
359,1571
360,1571
361,1571
362,1571
363,1571
364,1571
365,1571
366,1575
367,1636
368,1636
369,1636
370,1636
371,1636
372,1566
373,1566
374,1641
375,1651
376,1651
377,1651
378,1641
379,1641
380,1576
381,1576
382,1637
383,1568
384,1568
385,1568
386,1576
387,1568
388,1626
389,1626
390,1626
391,1626
392,1626
393,1594
394,1670
395,1660
396,1589
397,1623
398,1624
399,1594
400,1623
401,1594
402,1624
403,1624
404,1624
405,1594
406,1620
407,1570
408,1570
409,1570
410,1588
411,1670
412,1623
413,1670
414,1569
415,1569
416,1620
417,1620
418,1620
419,1620
420,1569
421,1660
422,1660
423,1670
424,1638
425,1599
426,1599
427,1599
428,1599
429,1639
430,1639
431,1648
432,1639
433,1630
434,1630
435,1631
436,1632
437,1633
438,1633
439,1635
440,1635
441,1634
442,1634
443,1640
444,1616
445,1616
446,1616
447,1661
448,1640
449,1661
450,1615
451,1615
452,1640
453,1582
454,1582
455,1582
456,1640
457,1661
458,1661
459,1578
460,1578
461,1578
462,1578
463,1578
464,1578
465,1580
466,1600
467,1647
468,1607
469,1647
470,1646
471,1645
472,1601
473,1602
474,1601
475,1625
476,1625
477,1664
478,1668
479,1667
480,1665
481,1666
482,1621
483,1621
484,1621
485,1621
486,1621
487,1621
488,1621
489,1621
490,1621
491,1621
492,1621
493,1621
494,1621
495,1621
496,1621
497,1621
498,1621
499,1621
500,1621
501,1621
502,1621
503,1621
504,1659
505,1627
506,1561
507,1659
508,1659
509,1659
510,1659
511,1659
512,1659
513,1659
514,1621
515,1659
516,1561
517,1561
518,1621
519,1659
520,1659
521,1659
522,1561
523,1659
524,1659
525,1561
526,1584
527,1562
528,1605
529,1572
530,1572
531,1572
532,1605
533,1605
534,1605
535,1605
536,1572
537,1605
538,1605
539,1642
540,1614
541,1614
542,1614
543,1643
544,1643
545,1606
546,1643
547,1643
548,1644
549,1577
550,1644
551,1572
