1,145
2,137
3,150
4,156
5,149
6,144
7,155
8,167
9,156
10,154
11,159
12,162
13,141
14,142
15,155
16,142
17,155
18,155
19,169
20,166
21,165
22,135
23,158
24,166
25,146
26,146
27,147
28,154
29,164
30,155
31,164
32,164
33,151
34,139
35,140
36,166
37,157
38,153
39,145
40,148
41,161
42,160
43,167
44,152
45,135
46,140
47,143
48,155
49,136
50,167
51,168
52,167
53,137
54,140
55,150
56,141
57,146
58,144
59,151
60,154
61,153
62,135
63,144
64,153
65,166
66,148
67,150
68,157
69,154
70,144
71,150
72,144
73,146
74,136
75,154
76,149
77,138
78,156
79,169
80,164
81,144
82,153
83,156
84,169
85,134
86,150
87,151
88,154
89,164
90,162
91,160
92,169
93,158
94,136
95,136
96,151
97,137
98,136
99,155
100,146
101,163
102,145
103,134
104,162
105,150
106,146
107,142
108,145
109,135
110,138
111,134
112,148
113,150
114,156
115,136
116,168
117,167
118,157
119,166
120,148
121,154
122,145
123,141
124,148
125,159
126,162
127,163
128,164
129,142
134,130
135,130
136,130
133,130
137,131
138,131
139,131
140,132
141,132
142,132
143,133
144,133
145,133
146,134
147,134
148,134
149,135
150,135
151,135
152,136
153,136
154,136
155,137
156,137
157,137
158,138
159,138
160,138
161,139
162,139
163,139
164,140
165,140
166,140
167,141
168,141
169,141
